group	symbol	weight	count	desc
headers	FORGED_SENDER_MAILLIST	0	1	Sender is not the same as MAIL FROM: envelope, but a message is from a maillist
headers	FREEMAIL_REPLYTO_NEQ_FROM_DOM	3	1	Freemail From and Reply-To, but to different Freemail services
headers	FROM_DISPLAY_CALLBACK	0	1	
headers	FROM_DN_EQ_ADDR	1	1	From header display name is the same as the address
headers	FROM_EQ_ENVFROM	0	1	From address is the same as the envelope
headers	FROM_HAS_DN	0	1	From header has a display name
headers	FROM_NAME_EXCESS_SPACE	1	1	From header display name contains excess whitespace
headers	FROM_NAME_HAS_TITLE	1	1	From header display name has a title (Mr/Mrs/Dr)
headers	FROM_NEEDS_ENCODING	1	1	From header needs encoding
headers	FROM_NEQ_DISPLAY_NAME	4	1	Display name contains an email address different to the From address
headers	FROM_NEQ_ENVFROM	0	1	From address is different to the envelope
headers	FROM_NO_DN	0	1	From header does not have a display name
headers	GOOGLE_FORWARDING_MID_BROKEN	1.7	1	Message had invalid Message-ID pre-forwarding
headers	GOOGLE_FORWARDING_MID_MISSING	2.5	1	Message was missing Message-ID pre-forwarding
headers	HAS_INTERSPIRE_SIG	1	1	Has Interspire fingerprint
headers	HAS_LIST_UNSUB	-0.01	1	Has List-Unsubscribe header
headers	HAS_ORG_HEADER	0	1	Has Organization header
headers	HAS_REPLYTO	0	1	Has Reply-To header
headers	HAS_XOIP	0	1	Has X-Originating-IP header
headers	HAS_X_PRIO	0	1	X-Priority check callback rule
headers	HAS_X_PRIO_FIVE	0	1	Message has X-Priority header set to 5 or higher
headers	HAS_X_PRIO_ONE	0	1	Message has X-Priority header set to 1
headers	HAS_X_PRIO_THREE	0	1	Message has X-Priority header set to 3 or 4
headers	HAS_X_PRIO_TWO	0	1	Message has X-Priority header set to 2
headers	HAS_X_PRIO_ZERO	0	1	Message has X-Priority header set to 0
headers	HEADER_CC_DELIMITER_TAB	1	1	Header To begins with tab
headers	HEADER_CC_EMPTY_DELIMITER	1	1	Header Cc has no delimiter between header name and header value
headers	HEADER_DATE_DELIMITER_TAB	1	1	Header Date begins with tab
headers	HEADER_DATE_EMPTY_DELIMITER	1	1	Header Date has no delimiter between header name and header value
headers	HEADER_FORGED_MDN	2	1	Read confirmation address is different to return path
headers	HEADER_FROM_DELIMITER_TAB	1	1	Header From begins with tab
headers	HEADER_FROM_EMPTY_DELIMITER	1	1	Header From has no delimiter between header name and header value
headers	HEADER_RCONFIRM_MISMATCH	2	1	Read confirmation address is different to from address
headers	HEADER_REPLYTO_DELIMITER_TAB	1	1	Header Reply-To begins with tab
headers	HEADER_REPLYTO_EMPTY_DELIMITER	1	1	Header Reply-To has no delimiter between header name and header value
headers	HEADER_TO_DELIMITER_TAB	1	1	Header To begins with tab
headers	HEADER_TO_EMPTY_DELIMITER	1	1	Header To has no delimiter between header name and header value
headers	INFO_TO_INFO_LU	2	1	info@ From/To address with List-Unsubscribe headers
headers	INVALID_FROM_8BIT	6	1	Invalid 8bit character in From header
headers	INVALID_MSGID	5	2	Message id is incorrect
headers	INVALID_POSTFIX_RECEIVED	3	1	Invalid Postfix Received
headers	INVALID_RCPT_8BIT	6	1	Invalid 8bit character in recipients headers
headers	MAILER_1C_8	0	1	Sent with 1C:Enterprise 8
headers	MAILLIST	-0.2	1	Message seems to be from maillist
headers	MAIL_RU_MAILER	0	1	Sent with Mail.Ru web-mail
headers	MIME_HEADER_CTYPE_ONLY	2	1	Only Content-Type header without other MIME headers
headers	MIME_HTML_ONLY	1	1	Messages that have only HTML part
headers	MIME_MA_MISSING_HTML	1	1	MIME multipart/alternative missing text/html part
headers	MIME_MA_MISSING_TEXT	2	1	MIME multipart/alternative missing text/plain part
headers	MISSING_DATE	1	1	Message date is missing
headers	MISSING_FROM	2	1	Missing From: header
headers	MISSING_MID	5	2	Message id is missing 
headers	MISSING_MIMEOLE	2	1	Mime-OLE is needed but absent (e.g. fake Outlook or fake Exchange)
headers	MISSING_MIME_VERSION	2	1	MIME-Version header is missing
headers	MISSING_SUBJECT	2	1	Subject header is missing
headers	MISSING_TO	2	1	To header is missing
headers	MULTIPLE_FROM	9	1	Multiple addresses in From
headers	MULTIPLE_UNIQUE_HEADERS	7	1	Repeated unique headers
headers	MV_CASE	0.5	1	Mime-Version .vs. MIME-Version
headers	ONCE_RECEIVED	0.1	1	One received header in a message
headers	ONCE_RECEIVED_STRICT	4	1	One received header with 'bad' patterns inside
headers	PREVIOUSLY_DELIVERED	0	1	Message either to a list or was forwarded
headers	RATWARE_MS_HASH	2	1	Forged Exchange messages
headers	RCPT_COUNT_FIVE	0	1	5-7 recipients
headers	RCPT_COUNT_GT_50	0	1	50+ recipients
headers	RCPT_COUNT_ONE	0	1	One recipient
headers	RCPT_COUNT_SEVEN	0	1	7-11 recipients
headers	RCPT_COUNT_THREE	0	1	3-5 recipients
headers	RCPT_COUNT_TWELVE	0	1	12-50 recipients
headers	RCPT_COUNT_TWO	0	1	Two recipients
headers	RCPT_COUNT_ZERO	0	1	No recipients
headers	RCVD_COUNT_FIVE	0	1	Message has 5-7 Received headers
headers	RCVD_COUNT_ONE	0	1	Message has one Received header
headers	RCVD_COUNT_SEVEN	0	1	Message has 7-11 Received headers
headers	RCVD_COUNT_THREE	0	1	Message has 3-5 Received headers
headers	RCVD_COUNT_TWELVE	0	1	Message has 12 or more Received headers
headers	RCVD_COUNT_TWO	0	1	Message has two Received headers
headers	RCVD_COUNT_ZERO	0	1	Message has no Received headers
headers	RCVD_DOUBLE_IP_SPAM	2	1	Two received headers with ip addresses
headers	RCVD_HELO_USER	3	1	HELO User spam pattern
headers	RCVD_ILLEGAL_CHARS	4	1	Header Received has raw illegal character
headers	RCVD_NO_TLS_LAST	0.1	1	Last hop did not use encrypted transports
headers	RCVD_TLS_ALL	0	1	All hops used encrypted transports
headers	RCVD_TLS_LAST	0	1	Last hop used encrypted transports
headers	RCVD_VIA_SMTP_AUTH	0	1	Authenticated hand-off was seen in Received headers
headers	RDNS_DNSFAIL	0	1	PTR verification DNS error
headers	RDNS_NONE	1	1	Cannot resolve reverse DNS for sender's IP
headers	REPLYTO_ADDR_EQ_FROM	0	1	Reply-To header is identical to SMTP From
headers	REPLYTO_DN_EQ_FROM_DN	0	1	Reply-To display name matches From
headers	REPLYTO_DOM_EQ_FROM_DOM	0	1	Reply-To domain matches the From domain
headers	REPLYTO_DOM_NEQ_FROM_DOM	0	1	Reply-To domain does not match the From domain
headers	REPLYTO_EMAIL_HAS_TITLE	2	1	Reply-To header has title
headers	REPLYTO_EQ_FROM	0	1	Reply-To header is identical to From header
headers	REPLYTO_EQ_TO_ADDR	5	1	Reply-To is the same as the To address
headers	REPLYTO_UNPARSEABLE	1	1	Reply-To header could not be parsed
headers	REPTO_QUOTE_YAHOO	2	1	Quoted reply-to from yahoo (seems to be forged)
headers	R_BAD_CTE_7BIT	3.5	1	Detects bad content-transfer-encoding for text parts
headers	R_MISSING_CHARSET	2.5	1	Charset is missing in a message
headers	R_MIXED_CHARSET	5	1	Mixed characters in a message
headers	R_MIXED_CHARSET_URL	7	1	Mixed characters in a URL inside message
headers	R_NO_SPACE_IN_FROM	3	2	No space in from header
headers	R_RCVD_SPAMBOTS	3	1	Spambots signatures in received headers
headers	R_SAJDING	8	1	Subject seems to be spam
headers	R_UNDISC_RCPT	3	1	Recipients are absent or undisclosed
headers	SORTED_RECIPS	3.5	1	Recipients list seems to be sorted
headers	SPOOF_DISPLAY_NAME	8	1	Display name is being used to spoof and trick the recipient
headers	SPOOF_REPLYTO	6	1	Reply-To is being used to spoof and trick the recipient to send an off-domain reply
headers	STOX_REPLY_TYPE	1	1	Reply-type in content-type
headers	STRONGMAIL	6	1	Sent via rogue \"strongmail\" MTA
headers	SUBJECT_ENDS_EXCLAIM	0	1	Subject ends with an exclaimation
headers	SUBJECT_ENDS_QUESTION	1	1	Subject ends with a question
headers	SUBJECT_ENDS_SPACES	0.5	1	Subject ends with space characters
headers	SUBJECT_HAS_CURRENCY	1	1	Subject contains currency
headers	SUBJECT_HAS_EXCLAIM	0	1	Subject contains an exclaimation
headers	SUBJECT_HAS_QUESTION	0	1	Subject contains a question
headers	SUBJECT_NEEDS_ENCODING	1	1	Subject needs encoding
headers	SUBJ_BOUNCE_WORDS	0	1	Words/phrases typical for DNS
headers	SUSPICIOUS_RECIPS	1.5	1	Recipients seems to be autogenerated (works if recipients count is more than 5)
headers	TAGGED_FROM	0	1	SMTP from has plus tags
headers	TAGGED_RCPT	0	1	SMTP recipients have plus tags
headers	TO_DN_ALL	0	1	All the recipients have display names
headers	TO_DN_EQ_ADDR_ALL	0	1	All of the recipients have display names that are the same as their address
headers	TO_DN_EQ_ADDR_SOME	0	1	Some of the recipients have display names that are the same as their address
headers	TO_DN_NONE	0	1	None of the recipients have display names
headers	TO_DN_RECIPIENTS	2	1	To header display name is \"Recipients\"
headers	TO_DN_SOME	0	1	Some of the recipients have display names
headers	TO_DOM_EQ_FROM_DOM	0	1	To domain is the same as the From domain
headers	TO_EQ_FROM	0	1	To address matches the From address
headers	TO_MATCH_ENVRCPT_ALL	0	1	All of the recipients match the envelope
headers	TO_MATCH_ENVRCPT_SOME	0	1	Some of the recipients match the envelope
headers	TO_NEEDS_ENCODING	1	1	To header needs encoding
headers	TO_WRAPPED_IN_SPACES	2	1	To address is wrapped in spaces inside angle brackets (e.g. display-name < local-part@domain >)
headers	TRACKER_ID	3.84	1	Spam string at the end of message to make statistics fault
headers	XM_CASE	0.5	1	X-mailer .vs. X-Mailer
headers	X_PHPOS_FAKE	3	1	Fake X-PHP-Originating-Script header
headers	X_PHP_FORGED_0X	4	1	X-PHP-Originating-Script header appears forged
headers	YANDEX_RU_MAILER	0	1	Sent with yandex.ru web-mail
headers,mime	CHECK_TO_CC	0	1	
headers.freemail	ET_003_C3	0	1	
headers.freemail	ET_1105_X_FREEMAIL_CONTENT	18	1	
hfilter	HFILTER	0	1	
hfilter	HFILTER_FROMHOST_NORESOLVE_MX	0.5	1	MX found in FROM host and no resolve
hfilter	HFILTER_FROMHOST_NORES_A_OR_MX	1.5	1	FROM host no resolve to A or MX
hfilter	HFILTER_FROMHOST_NOT_FQDN	3	1	FROM host not FQDN
hfilter	HFILTER_FROM_BOUNCE	0	1	Bounce message
hfilter	HFILTER_HELO_1	0.5	1	Helo host checks (very low)
hfilter	HFILTER_HELO_2	1	1	Helo host checks (low)
hfilter	HFILTER_HELO_3	2	1	Helo host checks (medium)
hfilter	HFILTER_HELO_4	2.5	1	Helo host checks (hard)
hfilter	HFILTER_HELO_5	3	1	Helo host checks (very hard)
hfilter	HFILTER_HELO_BADIP	4.5	1	Helo host is very bad ip
hfilter	HFILTER_HELO_BAREIP	3	1	Helo host is bare ip
hfilter	HFILTER_HELO_IP_A	1	1	Helo A IP != hostname IP
hfilter	HFILTER_HELO_NORESOLVE_MX	0.2	1	MX found in Helo and no resolve
hfilter	HFILTER_HELO_NORES_A_OR_MX	0.3	1	Helo no resolve to A or MX
hfilter	HFILTER_HELO_NOT_FQDN	2	1	Helo not FQDN
hfilter	HFILTER_HOSTNAME_1	0.5	1	Hostname checks (very low)
hfilter	HFILTER_HOSTNAME_2	1	1	Hostname checks (low)
hfilter	HFILTER_HOSTNAME_3	2	1	Hostname checks (medium)
hfilter	HFILTER_HOSTNAME_4	2.5	1	Hostname checks (hard)
hfilter	HFILTER_HOSTNAME_5	3	1	Hostname checks (very hard)
hfilter	HFILTER_HOSTNAME_UNKNOWN	4	1	Unknown client hostname (PTR or FCrDNS verification failed)
hfilter	HFILTER_MID_NORESOLVE_MX	0	1	
hfilter	HFILTER_MID_NORES_A_OR_MX	0	1	
hfilter	HFILTER_MID_NOT_FQDN	0	1	
hfilter	HFILTER_RCPT_BOUNCEMOREONE	1.5	1	Message from bounce and over 1 recipient
hfilter	HFILTER_URL_ONELINE	2.5	1	One line URL and text in body
hfilter	HFILTER_URL_ONLY	2	1	URL only in body
html	CALLBACK_ET_HTML_CHK	0	1	
html	CALLBACK_ST_HTTP_URL_CHK	0	1	
html	DATA_URI_OBFU	2	1	Uses Data URI encoding to obfuscate plain or HTML in base64
html	ET_1034_X_DOM_URL	3	1	
html	ET_1100_HTTP_TO_MAIL	0	1	HTTP connect to Mail address
html	ET_1106_X_IMG_EMBEDDED	15	1	
html	ET_1107_X_IMG_INVISIBLE	6	1	
html	ET_1110_HTTP_TODO_SOMETHING	0	1	Using HTTP connect to Server to do something
html	EXT_CSS	1	1	Message contains external CSS reference
html	HAS_DATA_URI	0	1	Has Data URI encoding
html	HTML_META_REFRESH_URL	5	1	Has HTML Meta refresh URL
html	HTML_SHORT_LINK_IMG_1	0	1	Short html part with a link to an image
html	HTML_SHORT_LINK_IMG_2	0	1	Short html part with a link to an image
html	HTML_SHORT_LINK_IMG_3	0	1	Short html part with a link to an image
html	HTML_VISIBLE_CHECKS	0	1	
html	HTTP_TO_HTTPS	2	1	Anchor text contains different scheme to target URL
html	HTTP_TO_IP	1	1	Anchor points to an IP address
html	MANY_INVISIBLE_PARTS	1	1	Many parts are visually hidden
html	R_EMPTY_IMAGE	2	1	Message contains empty parts and image
html	R_SUSPICIOUS_IMAGES	2	1	Message contains many suspicious messages
html	R_WHITE_ON_WHITE	4	1	Message contains low contrast text
html	ZERO_FONT	1	1	Zero sized font used
mailspike	MAILSPIKE	0	2	Unrecognised result from Mailspike
mailspike	RBL_MAILSPIKE_BAD	1	2	From address is listed in RBL - bad reputation
mailspike	RBL_MAILSPIKE_VERYBAD	1.5	2	From address is listed in RBL - very bad reputation
mailspike	RBL_MAILSPIKE_WORST	2	2	From address is listed in RBL - worst possible reputation
mailspike	RWL_MAILSPIKE_EXCELLENT	0	2	From address is listed in RWL - excellent reputation
mailspike	RWL_MAILSPIKE_GOOD	0	2	From address is listed in RWL - good reputation
mailspike	RWL_MAILSPIKE_NEUTRAL	0	2	Neutral result from Mailspike
mailspike	RWL_MAILSPIKE_POSSIBLE	0	2	From address is listed in RWL - possibly legit
mailspike	RWL_MAILSPIKE_VERYGOOD	0	2	From address is listed in RWL - very good reputation
mid	CHECK_MID	0	1	
mid	KNOWN_MID	0	1	
mid	KNOWN_MID_CALLBACK	0	1	
mid	KNOWN_NO_MID	0	1	
mime	CTYPE_MISSING_DISPOSITION	4	1	Binary content-type not specified as an attachment
mime	CTYPE_MIXED_BOGUS	1	1	multipart/mixed without non-textual part
mime	MIME_BASE64_TEXT	0.1	1	Has text part encoded in base64
mime	MIME_BASE64_TEXT_BOGUS	1	1	Has text part encoded in base64 that does not contain any 8bit characters
mime_types	BOGUS_ENCRYPTED_AND_TEXT	10	1	Bogus mix of encrypted and text/html payloads
mime_types	ENCRYPTED_PGP	-0.5	1	Message is encrypted with pgp
mime_types	ENCRYPTED_SMIME	-0.5	1	Message is encrypted with smime
mime_types	MIME_ARCHIVE_IN_ARCHIVE	5	1	Archive within another archive
mime_types	MIME_BAD	1	1	Known bad content-type
mime_types	MIME_BAD_ATTACHMENT	4	1	Invalid attachment mime type
mime_types	MIME_BAD_EXTENSION	2	1	Bad extension
mime_types	MIME_BAD_UNICODE	8	1	Filename with known obscured unicode characters
mime_types	MIME_DOUBLE_BAD_EXTENSION	3	1	Bad extension cloaking
mime_types	MIME_ENCRYPTED_ARCHIVE	2	1	Encrypted archive in a message
mime_types	MIME_GOOD	-0.1	1	Known content-type
mime_types	MIME_TRACE	0	1	
mime_types	MIME_TYPES_CALLBACK	0	1	
mime_types	MIME_UNKNOWN	0.1	1	Missing or unknown content-type
mime_types	SIGNED_PGP	-2	1	Message is signed with pgp
mime_types	SIGNED_SMIME	-3	1	Message is signed with smime
mua	ET_1180_FORGED_OUTLOOK_MID	0	1	Forged outlook MID
mua	ET_1190_OUTLOOK_XM	0	1	Outlook XMailer
mua	FORGED_MUA_KMAIL_MSGID_UNKNOWN	2.5	1	Message pretends to be send from KMail but has forged Message-ID
mua	FORGED_MUA_MAILLIST	0	1	Avoid false positives for FORGED_MUA_* in maillist
mua	FORGED_MUA_MOZILLA_MAIL_MSGID	4	1	Message pretends to be send from Mozilla Mail but has forged Message-ID
mua	FORGED_MUA_MOZILLA_MAIL_MSGID_UNKNOWN	2.5	1	Message pretends to be send from Mozilla Mail but has forged Message-ID
mua	FORGED_MUA_OPERA_MSGID	4	1	Message pretends to be send from Opera Mail but has forged Message-ID
mua	FORGED_MUA_OUTLOOK	6	1	Forged outlook MUA
mua	FORGED_MUA_POSTBOX_MSGID	4	1	Forged mail pretending to be from Postbox but has forged Message-ID
mua	FORGED_MUA_POSTBOX_MSGID_UNKNOWN	2.5	1	Forged mail pretending to be from Postbox but has forged Message-ID
mua	FORGED_MUA_SEAMONKEY_MSGID	4	1	Forged mail pretending to be from Mozilla Seamonkey but has forged Message-ID
mua	FORGED_MUA_SEAMONKEY_MSGID_UNKNOWN	2.5	1	Forged mail pretending to be from Mozilla Seamonkey but has forged Message-ID
mua	FORGED_MUA_THEBAT_MSGID	4	1	Message pretends to be send from The Bat! but has forged Message-ID
mua	FORGED_MUA_THEBAT_MSGID_UNKNOWN	3	1	Message pretends to be send from The Bat! but has forged Message-ID
mua	FORGED_MUA_THUNDERBIRD_MSGID	4	1	Forged mail pretending to be from Mozilla Thunderbird but has forged Message-ID
mua	FORGED_MUA_THUNDERBIRD_MSGID_UNKNOWN	2.5	1	Forged mail pretending to be from Mozilla Thunderbird but has forged Message-ID
mua	SUSPICIOUS_BOUNDARY	5	1	Suspicious boundary in header Content-Type
mua	SUSPICIOUS_BOUNDARY2	4	1	Suspicious boundary in header Content-Type
mua	SUSPICIOUS_BOUNDARY3	3	1	Suspicious boundary in header Content-Type
mua	SUSPICIOUS_BOUNDARY4	4	1	Suspicious boundary in header Content-Type
mua	SUSPICIOUS_OPERA_10W_MSGID	4	1	Message pretends to be send from suspicious Opera Mail/10.x (Windows) but has forged Message-ID, apparently from KMail
multimap	DISPOSABLE_CC	0	1	To a disposable e-mail address
multimap	DISPOSABLE_ENVFROM	0	1	Envelope From is a Disposable e-mail address
multimap	DISPOSABLE_ENVRCPT	0	1	Envelope Recipient is a Disposable e-mail address
multimap	DISPOSABLE_FROM	0	1	From a Disposable e-mail address
multimap	DISPOSABLE_REPLYTO	0	1	Reply-To a disposable e-mail address
multimap	DISPOSABLE_TO	0	1	To a disposable e-mail address
multimap	ET_001_C1	0	1	multimap, type selector: ET_001_C1
multimap	ET_002_C2	0	1	multimap, type selector: ET_002_C2
multimap	ET_201_SCAM_BITCOIN	1	2	scam & bitcoin mail
multimap	ET_202_AGENT_CONTENT	0.01	2	agent & invoice mail
multimap	FREEMAIL_CC	0	1	To is a Freemail address
multimap	FREEMAIL_ENVFROM	0	1	Envelope From is a Freemail address
multimap	FREEMAIL_ENVRCPT	0	1	Envelope Recipient is a Freemail address
multimap	FREEMAIL_FROM	0	1	From is a Freemail address
multimap	FREEMAIL_REPLYTO	0	1	Reply-To is a Freemail address
multimap	FREEMAIL_TO	0	1	To is a Freemail address
neural	NEURAL_HAM_LONG	-3	1	Neural network HAM
neural	NEURAL_HAM_SHORT	-1	1	Neural network HAM
neural	NEURAL_SPAM_LONG	2.5	1	Neural network SPAM
neural	NEURAL_SPAM_SHORT	1	1	Neural network SPAM
phishing	HACKED_WP_PHISHING	4.5	1	Phishing message from hacked wordpress
phishing	PHISHED_OPENPHISH	7	1	Phished URL found in openphish.com
phishing	PHISHED_PHISHTANK	21	1	Phished URL found in phishtank.com
phishing	PHISHING	4	1	Phished URL
phishing	PH_SURBL_MULTI	5.5	3	SURBL: Phishing sites
policies	ARC_ALLOW	-1	2	ARC checks success
policies	ARC_CALLBACK	0	2	
policies	ARC_DNSFAIL	0	2	ARC DNS error
policies	ARC_INVALID	1	2	ARC structure invalid
policies	ARC_NA	0	2	ARC signature absent
policies	ARC_REJECT	2	2	ARC checks failed
policies	ARC_SIGNED	0	3	
policies	DKIM_CHECK	0	2	DKIM check callback
policies	DKIM_TRACE	0	2	DKIM trace symbol
policies	DMARC_CALLBACK	0	2	
policies	DMARC_DNSFAIL	0	2	
policies	DMARC_NA	0	2	
policies	DMARC_POLICY_ALLOW	-0.5	2	DMARC permit policy
policies	DMARC_POLICY_ALLOW_WITH_FAILURES	-0.5	2	DMARC permit policy with DKIM/SPF failure
policies	DMARC_POLICY_QUARANTINE	1.5	2	DMARC quarantine policy
policies	DMARC_POLICY_REJECT	2	2	DMARC reject policy
policies	DMARC_POLICY_SOFTFAIL	0.1	2	DMARC failed
policies	R_DKIM_ALLOW	-0.2	2	DKIM verification succeed
policies	R_DKIM_REJECT	1	2	DKIM verification failed
policies	R_DKIM_TEMPFAIL	0	2	DKIM verification soft-failed
policies	R_SPF_ALLOW	-0.1	2	SPF verification allows sending
policies	R_SPF_DNSFAIL	0	2	SPF DNS failure
policies	R_SPF_FAIL	3	2	SPF verification failed
policies	R_SPF_NEUTRAL	0	2	SPF policy is neutral
policies	R_SPF_SOFTFAIL	3	2	SPF verification soft-failed
policies	SPF_CHECK	0	2	SPF check callback
rbl	DNSWL_BLOCKED	0	3	Resolver blocked due to excessive queries
rbl	DWL_DNSWL	0	2	Unrecognised result from https://www.dnswl.org (dwl)
rbl	DWL_DNSWL_BLOCKED	0	3	Resolver blocked due to excessive queries (dwl)
rbl	DWL_DNSWL_HI	-3.5	2	Message has a valid dkim signature originated from domain listed at https://www.dnswl.org, high trust
rbl	DWL_DNSWL_LOW	-1	2	Message has a valid dkim signature originated from domain listed at https://www.dnswl.org, low trust
rbl	DWL_DNSWL_MED	-2	2	Message has a valid dkim signature originated from domain listed at https://www.dnswl.org, medium trust
rbl	DWL_DNSWL_NONE	0	2	Message has a valid dkim signature originated from domain listed at https://www.dnswl.org, no trust
rbl	MAILSPIKE	0	2	Unrecognised result from Mailspike
rbl	RBL_BLOCKLISTDE	4	2	From address is listed in Blocklist (https://www.blocklist.de/)
rbl	RBL_MAILSPIKE_BAD	1	2	From address is listed in RBL - bad reputation
rbl	RBL_MAILSPIKE_VERYBAD	1.5	2	From address is listed in RBL - very bad reputation
rbl	RBL_MAILSPIKE_WORST	2	2	From address is listed in RBL - worst possible reputation
rbl	RBL_NIXSPAM	4	1	From address is listed in NiX Spam (http://www.dnsbl.manitu.net/)
rbl	RBL_SEM	1	2	From address is listed in Spameatingmonkey RBL
rbl	RBL_SEM_IPV6	1	2	From address is listed in Spameatingmonkey RBL (IPv6)
rbl	RBL_SENDERSCORE	2	1	From address is listed in senderscore.com BL
rbl	RBL_SORBS	0	1	
rbl	RBL_SORBS_BLOCK	1	1	
rbl	RBL_SORBS_DUL	2	1	
rbl	RBL_SORBS_HTTP	2.5	1	
rbl	RBL_SORBS_MISC	1	1	
rbl	RBL_SORBS_RECENT	1.5	1	
rbl	RBL_SORBS_SMTP	3	1	
rbl	RBL_SORBS_SOCKS	2.5	1	
rbl	RBL_SORBS_WEB	0.4	1	
rbl	RBL_SORBS_ZOMBIE	1	1	
rbl	RBL_SPAMHAUS	0	2	Unrecognised result from Spamhaus ZEN
rbl	RBL_SPAMHAUS_BLOCKED	0	2	You are exceeding the query limit, please see https://www.spamhaus.org/returnc/vol/
rbl	RBL_SPAMHAUS_BLOCKED_OPENRESOLVER	0	2	You are querying Spamhaus from an open resolver, please see https://www.spamhaus.org/returnc/pub/
rbl	RBL_SPAMHAUS_CSS	10	2	From address is listed in ZEN CSS
rbl	RBL_SPAMHAUS_DROP	7	2	From address is listed in ZEN DROP BL
rbl	RBL_SPAMHAUS_PBL	15	2	From address is listed in ZEN PBL (ISP list)
rbl	RBL_SPAMHAUS_SBL	15	2	From address is listed in ZEN SBL
rbl	RBL_SPAMHAUS_XBL	7	2	From address is listed in ZEN XBL
rbl	RBL_SPAMHAUS_XBL_ANY	10	2	From or received address is listed in ZEN XBL (any list)
rbl	RBL_VIRUSFREE_BOTNET	2	1	From address is listed in virusfree.cz BL
rbl	RCVD_IN_BL_SPAMCOP_NET	10	2	
rbl	RCVD_IN_BRBL_LASTEXT	4	2	
rbl	RCVD_IN_DNSWL	0	2	Unrecognised result from https://www.dnswl.org
rbl	RCVD_IN_DNSWL_HI	-0.5	2	Sender listed at https://www.dnswl.org, high trust
rbl	RCVD_IN_DNSWL_LOW	-0.1	2	Sender listed at https://www.dnswl.org, low trust
rbl	RCVD_IN_DNSWL_MED	-0.2	2	Sender listed at https://www.dnswl.org, medium trust
rbl	RCVD_IN_DNSWL_NONE	0	2	Sender listed at https://www.dnswl.org, no trust
rbl	RCVD_IN_PSBL	15	2	
rbl	RECEIVED_BLOCKLISTDE	3	3	Received address is listed in Blocklist (https://www.blocklist.de/)
rbl	RECEIVED_SPAMHAUS_BLOCKED	0	3	You are exceeding the query limit, please see https://www.spamhaus.org/returnc/vol/
rbl	RECEIVED_SPAMHAUS_BLOCKED_OPENRESOLVER	0	3	You are querying Spamhaus from an open resolver, please see https://www.spamhaus.org/returnc/pub/
rbl	RECEIVED_SPAMHAUS_CSS	1	3	Received address is listed in ZEN CSS
rbl	RECEIVED_SPAMHAUS_DROP	6	3	Received address is listed in ZEN DROP BL
rbl	RECEIVED_SPAMHAUS_PBL	0	3	Received address is listed in ZEN PBL (ISP list)
rbl	RECEIVED_SPAMHAUS_SBL	1	3	Received address is listed in ZEN SBL
rbl	RECEIVED_SPAMHAUS_XBL	10	3	Received address is listed in ZEN XBL
rbl	RWL_MAILSPIKE_EXCELLENT	0	2	From address is listed in RWL - excellent reputation
rbl	RWL_MAILSPIKE_GOOD	0	2	From address is listed in RWL - good reputation
rbl	RWL_MAILSPIKE_NEUTRAL	0	2	Neutral result from Mailspike
rbl	RWL_MAILSPIKE_POSSIBLE	0	2	From address is listed in RWL - possibly legit
rbl	RWL_MAILSPIKE_VERYGOOD	0	2	From address is listed in RWL - very good reputation
rbl	RWL_SPAMHAUS_WL	0	1	
rbl	RWL_SPAMHAUS_WL_IND	0	1	
rbl	RWL_SPAMHAUS_WL_IND_EXP	0	1	
rbl	RWL_SPAMHAUS_WL_TRANS	0	1	
rbl	RWL_SPAMHAUS_WL_TRANS_EXP	0	1	
rbl.rcvd	RCVD_IN_BL_SPAMCOP_NET	10	2	
rbl.rcvd	RCVD_IN_BRBL_LASTEXT	4	2	
rbl.rcvd	RCVD_IN_PSBL	15	2	
rbl.rcvd	RECEIVED_BLOCKLISTDE	3	3	Received address is listed in Blocklist (https://www.blocklist.de/)
rbl.rcvd	RECEIVED_SPAMHAUS_BLOCKED	0	3	You are exceeding the query limit, please see https://www.spamhaus.org/returnc/vol/
rbl.rcvd	RECEIVED_SPAMHAUS_BLOCKED_OPENRESOLVER	0	3	You are querying Spamhaus from an open resolver, please see https://www.spamhaus.org/returnc/pub/
rbl.rcvd	RECEIVED_SPAMHAUS_CSS	1	3	Received address is listed in ZEN CSS
rbl.rcvd	RECEIVED_SPAMHAUS_DROP	6	3	Received address is listed in ZEN DROP BL
rbl.rcvd	RECEIVED_SPAMHAUS_PBL	0	3	Received address is listed in ZEN PBL (ISP list)
rbl.rcvd	RECEIVED_SPAMHAUS_SBL	1	3	Received address is listed in ZEN SBL
rbl.rcvd	RECEIVED_SPAMHAUS_XBL	10	3	Received address is listed in ZEN XBL
replies	ET_300_FW	0	1	^ET_050_SUBJ_FW & ^ET_0050_H_REPLY
replies	ET_300_REPLY	0	1	!REPLY & (^ET_050_SUBJ_REPLY & ^ET_0050_H_REPLY)
replies	ET_301_FAKE_REPLY	1	1	!REPLY & (^FAKE_REPLY | ^FAKE_REPLY_C | (^ET_050_SUBJ_REPLY & !ET_0050_H_REPLY & !BAYES_HAM))
